uniqid,serialid,isocntry,w_national,w_eu,w_eu27_legacy,act_emergency_food_drink,act_emergency_water,act_flashlight_candles,act_battery_radio,act_first_aid_kit,act_documents_safe,act_grab_bag,act_signed_up_alerts,act_training_exercise,act_knows_official_plan,act_family_contact_plan,act_neighbourhood_discussion,act_home_protection,act_other,actions_dk,n_actions_survey_banded,days_water,days_power,days_gas_heating,days_food,days_medication,info_saw_info_last_12m,info_feels_informed,info_trusts_official_info,info_info_easy_to_find,info_knows_where_abroad,prep_prep_helps_cope,prep_feels_well_prepared,prep_no_time_or_money,prep_prep_info_easy,prep_needs_more_info,prep_knows_alert_channel,prep_knows_what_to_do,prep_employer_encourages,prep_services_encourage,no_disaster_experience,n_disasters_experienced,top_personal_risk,top_country_risk,trusts_emergency_services,volunteers_for_responders,gender,age,age_band,community_type,bill_difficulties,social_class,days_water_not_applicable,days_water_dont_know,days_power_not_applicable,days_power_dont_know,days_gas_heating_not_applicable,days_gas_heating_dont_know,days_food_not_applicable,days_food_dont_know,days_medication_not_applicable,days_medication_dont_know,info_saw_info_last_12m_agree,info_saw_info_last_12m_agree_topline,info_feels_informed_agree,info_feels_informed_agree_topline,info_trusts_official_info_agree,info_trusts_official_info_agree_topline,info_info_easy_to_find_agree,info_info_easy_to_find_agree_topline,info_knows_where_abroad_agree,info_knows_where_abroad_agree_topline,prep_prep_helps_cope_agree,prep_prep_helps_cope_agree_topline,prep_feels_well_prepared_agree,prep_feels_well_prepared_agree_topline,prep_no_time_or_money_agree,prep_no_time_or_money_agree_topline,prep_prep_info_easy_agree,prep_prep_info_easy_agree_topline,prep_needs_more_info_agree,prep_needs_more_info_agree_topline,prep_knows_alert_channel_agree,prep_knows_alert_channel_agree_topline,prep_knows_what_to_do_agree,prep_knows_what_to_do_agree_topline,prep_employer_encourages_agree,prep_employer_encourages_agree_topline,prep_services_encourage_agree,prep_services_encourage_agree_topline,n_actions,country,country_grouped,saw_info,took_any_action,n_horizon_answered
420004926.0,4926.0,DE-W,0.889085966675549,3.4199604146581635,3.320469892156046,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,1.0,2.0,0.0,2.0,9.0,9.0,1.0,3.0,2.0,76.0,7.0,3.0,3.0,4.0,False,False,False,False,False,False,False,False,False,False,False,0,True,1,True,1,True,1,False,0,True,1,True,1,False,0,True,1,False,0,True,1,True,1,False,0,False,0,5.0,DE-W,DE,False,True,5
420004927.0,4927.0,DE-W,0.988518834230893,3.8022676321830566,3.691655359655747,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,4.0,9.0,8.0,2.0,3.0,1.0,64.0,5.0,3.0,2.0,1.0,False,False,False,False,False,False,False,False,False,False,True,1,False,0,True,1,True,1,True,1,True,1,True,1,True,1,False,0,True,1,True,1,False,0,True,1,True,1,4.0,DE-W,DE,True,True,5
420004928.0,4928.0,DE-W,0.889085966675549,3.4199604146581635,3.320469892156046,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,3.0,3.0,4.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,0.0,4.0,12.0,12.0,1.0,4.0,2.0,68.0,6.0,3.0,3.0,3.0,False,False,False,False,False,False,False,False,False,False,True,1,False,0,True,1,True,1,True,1,True,1,False,0,False,0,True,1,False,0,False,0,True,1,False,0,False,0,4.0,DE-W,DE,True,True,5
420004929.0,4929.0,DE-W,0.65714661368763,2.534429932618487,2.460700494944156,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,,,4.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,,3.0,3.0,1.0,,,,1.0,6.0,13.0,13.0,1.0,4.0,1.0,71.0,6.0,3.0,3.0,3.0,False,False,True,False,True,False,False,False,False,False,True,1,True,1,True,1,True,1,False,0,True,1,True,1,,0,True,1,True,1,False,0,,0,,0,,0,5.0,DE-W,DE,True,True,3
430004930.0,4930.0,DE-E,2.8571312212174735,5.880388822564035,5.709321650568425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,,4.0,,4.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,4.0,1.0,4.0,3.0,1.0,1.0,0.0,1.0,12.0,13.0,2.0,4.0,1.0,30.0,2.0,1.0,3.0,3.0,False,False,False,False,True,False,False,False,True,False,True,1,True,1,False,0,True,1,True,1,True,1,True,1,False,0,True,1,False,0,True,1,True,1,False,0,False,0,1.0,DE-E,DE,True,True,3
430004931.0,4931.0,DE-E,2.8571312212174735,5.880388822564035,5.709321650568425,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,4.0,4.0,,4.0,4.0,4.0,4.0,,4.0,4.0,1.0,4.0,1.0,4.0,3.0,1.0,1.0,1.0,6.0,3.0,12.0,3.0,3.0,1.0,37.0,3.0,1.0,3.0,1.0,False,False,False,False,False,False,False,False,True,False,True,1,True,1,True,1,True,1,,0,True,1,True,1,False,0,True,1,False,0,True,1,True,1,False,0,False,0,3.0,DE-E,DE,True,True,4
420004932.0,4932.0,DE-W,0.7865721197767436,3.021525513131397,2.933625913251096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,,,2.0,,3.0,3.0,3.0,3.0,2.0,3.0,3.0,,3.0,3.0,3.0,3.0,,,0.0,1.0,11.0,13.0,1.0,3.0,2.0,76.0,7.0,2.0,3.0,3.0,False,False,False,True,False,True,False,False,False,True,True,1,True,1,True,1,True,1,False,0,True,1,True,1,,0,True,1,True,1,True,1,True,1,,0,,0,8.0,DE-W,DE,True,True,2
420004933.0,4933.0,DE-W,0.7096113033976703,2.7406616974154674,2.6609327440893633,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,6.0,4.0,4.0,2.0,4.0,2.0,85.0,7.0,3.0,2.0,3.0,False,False,False,False,False,False,False,False,False,False,False,0,False,0,True,1,False,0,False,0,True,1,False,0,False,0,False,0,True,1,True,1,False,0,False,0,False,0,3.0,DE-W,DE,False,True,5
420004934.0,4934.0,DE-W,0.9635660342372593,3.721753201084951,3.6134831845628796,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,6.0,4.0,13.0,2.0,4.0,1.0,51.0,4.0,3.0,3.0,3.0,False,False,False,False,False,False,False,False,False,False,True,1,False,0,True,1,True,1,True,1,False,0,False,0,True,1,False,0,True,1,True,1,False,0,False,0,False,0,2.0,DE-W,DE,True,True,5
420004935.0,4935.0,DE-W,0.9543723748621621,3.6796900198339553,3.5726436689025225,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,,4.0,3.0,4.0,4.0,2.0,4.0,1.0,4.0,4.0,1.0,,4.0,4.0,4.0,,1.0,1.0,6.0,4.0,12.0,4.0,4.0,2.0,70.0,6.0,3.0,3.0,3.0,False,False,False,False,True,False,False,False,False,False,True,1,True,1,False,0,True,1,False,0,True,1,True,1,False,0,,0,True,1,True,1,True,1,,0,False,0,5.0,DE-W,DE,True,True,4
420004936.0,4936.0,DE-W,1.1729341358900096,4.526370017618333,4.394692786454891,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,4.0,,2.0,2.0,4.0,,3.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,,1.0,1.0,6.0,3.0,12.0,2.0,4.0,2.0,61.0,5.0,2.0,3.0,4.0,False,False,False,False,False,False,False,False,True,False,False,0,False,0,True,1,,0,True,1,True,1,True,1,False,0,True,1,False,0,True,1,True,1,,0,False,0,1.0,DE-W,DE,False,True,4
420004937.0,4937.0,DE-W,1.2959218659967975,4.996931260517159,4.851564869758596,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,3.0,,3.0,,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,2.0,4.0,4.0,3.0,4.0,1.0,6.0,12.0,12.0,1.0,1.0,1.0,54.0,4.0,2.0,3.0,3.0,False,False,False,False,False,True,False,False,False,True,True,1,True,1,True,1,True,1,True,1,True,1,True,1,False,0,True,1,False,0,True,1,True,1,True,1,True,1,8.0,DE-W,DE,True,True,3
420004938.0,4938.0,DE-W,0.9543723748621621,3.6796900198339553,3.5726436689025225,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,1.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,,,1.0,6.0,3.0,11.0,2.0,4.0,2.0,73.0,6.0,2.0,3.0,3.0,False,False,False,False,False,False,False,False,False,False,False,0,True,1,True,1,True,1,False,0,True,1,True,1,False,0,True,1,True,1,True,1,True,1,,0,,0,5.0,DE-W,DE,False,True,5
420004939.0,4939.0,DE-W,1.2959218659967975,4.996931260517159,4.851564869758596,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,4.0,,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,3.0,4.0,4.0,3.0,,1.0,0.0,1.0,13.0,11.0,2.0,4.0,1.0,49.0,4.0,2.0,1.0,3.0,False,False,False,False,False,False,False,False,True,False,True,1,True,1,True,1,True,1,True,1,True,1,False,0,True,1,True,1,True,1,True,1,True,1,,0,False,0,3.0,DE-W,DE,True,True,4
420004940.0,4940.0,DE-W,0.7096113033976703,2.7406616974154674,2.6609327440893633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,1.0,,1.0,3.0,,,3.0,2.0,,1.0,1.0,6.0,9.0,13.0,2.0,4.0,2.0,71.0,6.0,1.0,3.0,3.0,False,False,False,False,False,False,False,False,False,False,False,0,False,0,True,1,True,1,False,0,,0,False,0,True,1,,0,,0,True,1,False,0,,0,False,0,1.0,DE-W,DE,False,True,5
420004941.0,4941.0,DE-W,0.5620400147594556,2.1716033697082295,2.1084289677491865,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,1.0,3.0,4.0,1.0,4.0,1.0,4.0,2.0,,1.0,1.0,6.0,13.0,9.0,1.0,4.0,1.0,72.0,6.0,1.0,3.0,3.0,False,False,False,False,False,False,False,False,False,False,True,1,True,1,True,1,True,1,False,0,True,1,True,1,False,0,True,1,False,0,True,1,False,0,,0,False,0,8.0,DE-W,DE,True,True,5
420004942.0,4942.0,DE-W,0.8191649211336237,3.160600568067569,3.0686551172986714,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,6.0,13.0,11.0,2.0,4.0,2.0,36.0,3.0,1.0,2.0,2.0,False,False,False,False,False,False,False,False,False,False,False,0,False,0,True,1,True,1,True,1,True,1,True,1,True,1,True,1,False,0,False,0,True,1,False,0,False,0,6.0,DE-W,DE,False,True,5
420004943.0,4943.0,DE-W,0.8191649211336237,3.160600568067569,3.0686551172986714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,,,3.0,3.0,1.0,1.0,1.0,1.0,6.0,15.0,14.0,2.0,4.0,2.0,30.0,2.0,1.0,3.0,3.0,False,False,False,False,False,False,False,False,False,False,False,0,False,0,True,1,False,0,False,0,False,0,False,0,,0,,0,True,1,True,1,False,0,False,0,False,0,1.0,DE-W,DE,False,True,5
420004944.0,4944.0,DE-W,0.8721200894868117,3.3712755337407803,3.273201309573481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,4.0,,4.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,6.0,14.0,12.0,3.0,3.0,2.0,61.0,5.0,2.0,1.0,3.0,False,False,False,False,True,False,False,False,False,False,True,1,True,1,False,0,True,1,True,1,False,0,True,1,False,0,True,1,False,0,False,0,True,1,False,0,False,0,9.0,DE-W,DE,True,True,4
420004945.0,4945.0,DE-W,1.0714557607393211,4.12224195172245,4.002321263781385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,4.0,1.0,6.0,11.0,6.0,1.0,4.0,1.0,35.0,3.0,2.0,3.0,3.0,False,False,False,False,False,False,False,False,False,False,False,0,True,1,True,1,True,1,False,0,True,1,True,1,False,0,True,1,True,1,True,1,True,1,True,1,True,1,2.0,DE-W,DE,False,True,5
420004946.0,4946.0,DE-W,1.207270846593974,4.644224653061334,4.509118897050275,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,3.0,2.0,1.0,3.0,2.0,4.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,6.0,4.0,5.0,1.0,4.0,1.0,47.0,4.0,2.0,2.0,2.0,False,False,False,False,False,False,False,False,False,False,False,0,True,1,True,1,False,0,False,0,True,1,False,0,True,1,False,0,True,1,False,0,False,0,False,0,True,1,2.0,DE-W,DE,False,True,5
420004947.0,4947.0,DE-W,0.988518834230893,3.8022676321830566,3.691655359655747,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,3.0,1.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,6.0,7.0,1.0,1.0,4.0,1.0,62.0,5.0,3.0,2.0,2.0,False,False,False,False,False,False,False,False,False,False,True,1,True,1,True,1,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,False,0,True,1,6.0,DE-W,DE,True,True,5
420004948.0,4948.0,DE-W,1.207270846593974,4.644224653061334,4.509118897050275,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,1.0,6.0,6.0,1.0,1.0,4.0,1.0,49.0,4.0,3.0,2.0,1.0,False,False,False,False,False,False,False,False,False,False,False,0,False,0,False,0,False,0,False,0,True,1,False,0,True,1,True,1,True,1,True,1,True,1,True,1,True,1,2.0,DE-W,DE,False,True,5
420004949.0,4949.0,DE-W,0.9755846487252656,3.74336068129872,3.634462078700855,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,6.0,13.0,13.0,2.0,2.0,2.0,26.0,2.0,1.0,3.0,1.0,False,False,False,False,False,False,False,False,False,False,False,0,False,0,True,1,True,1,True,1,True,1,False,0,False,0,True,1,False,0,False,0,True,1,True,1,True,1,3.0,DE-W,DE,False,True,5
420004950.0,4950.0,DE-W,1.0680694832028792,4.1031595622551205,3.983794002639682,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,0.0,1.0,10.0,10.0,2.0,1.0,1.0,46.0,4.0,2.0,3.0,4.0,False,False,False,False,False,False,False,False,False,False,True,1,True,1,True,1,True,1,True,1,True,1,True,1,False,0,False,0,False,0,True,1,True,1,True,1,True,1,3.0,DE-W,DE,True,True,5
430004951.0,4951.0,DE-E,0.5894403977228649,1.2049782480394282,1.169924065836822,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,,,,,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,7.0,7.0,4.0,1.0,4.0,1.0,36.0,3.0,2.0,3.0,1.0,False,False,False,False,False,False,False,False,False,False,False,0,,0,,0,,0,,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,False,0,False,0,1.0,DE-E,DE,False,True,5
430004952.0,4952.0,DE-E,0.5968526403975057,1.245348928078651,1.2091203170628768,,,,,,,,,,,,,,,1.0,6.0,,,,,,3.0,2.0,2.0,3.0,3.0,,,,,,,,,,0.0,1.0,12.0,4.0,2.0,3.0,2.0,37.0,3.0,1.0,2.0,1.0,False,True,False,True,False,True,False,True,False,True,True,1,False,0,False,0,True,1,True,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,DE-E,DE,True,,0
420004953.0,4953.0,DE-W,0.65714661368763,2.534429932618487,2.460700494944156,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,1.0,,1.0,1.0,6.0,15.0,9.0,2.0,4.0,1.0,65.0,6.0,2.0,1.0,3.0,False,False,False,False,False,False,False,False,False,False,False,0,False,0,True,1,False,0,False,0,False,0,False,0,True,1,False,0,True,1,False,0,False,0,,0,False,0,3.0,DE-W,DE,False,True,5
420004954.0,4954.0,DE-W,0.829689439926838,3.198565234333745,3.1055153484178057,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,,,1.0,6.0,3.0,1.0,2.0,4.0,2.0,67.0,6.0,2.0,1.0,3.0,False,False,False,False,False,False,False,False,False,False,False,0,False,0,True,1,False,0,False,0,True,1,False,0,False,0,False,0,True,1,False,0,False,0,,0,,0,3.0,DE-W,DE,False,True,5
420004955.0,4955.0,DE-W,0.9998757863182,3.8553837458991236,3.7432262654553,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,4.0,,1.0,3.0,1.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,6.0,9.0,6.0,1.0,4.0,1.0,26.0,2.0,2.0,1.0,3.0,False,False,False,False,False,False,False,False,False,False,False,0,False,0,True,1,,0,False,0,True,1,False,0,True,1,True,1,True,1,False,0,False,0,False,0,False,0,2.0,DE-W,DE,False,True,5
420004956.0,4956.0,DE-W,1.0971886755438864,4.226813388524753,4.103850599031382,,,,,,,,,,,,,,,1.0,6.0,2.0,1.0,1.0,3.0,,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,6.0,6.0,15.0,2.0,4.0,1.0,21.0,1.0,2.0,2.0,3.0,False,False,False,False,False,False,False,False,True,False,False,0,False,0,True,1,,0,False,0,False,0,False,0,False,0,False,0,True,1,False,0,False,0,False,0,False,0,,DE-W,DE,False,,4
420004957.0,4957.0,DE-W,1.2959218659967975,4.996931260517159,4.851564869758596,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,3.0,4.0,4.0,3.0,,,1.0,6.0,11.0,11.0,2.0,4.0,1.0,44.0,3.0,2.0,3.0,3.0,False,False,False,False,False,False,False,False,False,False,False,0,True,1,True,1,True,1,True,1,True,1,False,0,False,0,True,1,True,1,True,1,True,1,,0,,0,1.0,DE-W,DE,False,True,5
430004958.0,4958.0,DE-E,1.3368779332463172,2.680205147143098,2.6022349433479808,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,1.0,2.0,1.0,2.0,0.0,5.0,11.0,11.0,2.0,4.0,1.0,36.0,3.0,1.0,2.0,1.0,False,False,False,False,False,False,False,False,False,False,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,True,1,False,0,False,0,False,0,False,0,5.0,DE-E,DE,True,True,5
420004959.0,4959.0,DE-W,0.8627969611278823,3.3180003566222678,3.2214759677060423,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,4.0,1.0,4.0,3.0,2.0,2.0,1.0,6.0,11.0,6.0,1.0,4.0,1.0,60.0,5.0,2.0,3.0,3.0,False,False,False,False,False,False,False,False,False,False,True,1,True,1,True,1,True,1,True,1,True,1,True,1,False,0,True,1,False,0,True,1,True,1,False,0,False,0,3.0,DE-W,DE,True,True,5
420004960.0,4960.0,DE-W,0.7865721197767436,3.021525513131397,2.933625913251096,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,2.0,0.0,2.0,12.0,9.0,2.0,3.0,2.0,80.0,7.0,2.0,3.0,2.0,False,False,False,False,False,False,False,False,False,False,True,1,True,1,True,1,True,1,True,1,True,1,True,1,False,0,True,1,False,0,True,1,True,1,False,0,False,0,3.0,DE-W,DE,True,True,5
420004961.0,4961.0,DE-W,0.8320508352276222,3.1960922028248704,3.1031142601969077,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,,3.0,4.0,4.0,3.0,3.0,2.0,2.0,,,,2.0,,,,,2.0,1.0,6.0,11.0,11.0,1.0,4.0,1.0,65.0,6.0,2.0,3.0,3.0,False,False,False,False,True,False,False,False,False,False,True,1,True,1,True,1,False,0,False,0,,0,,0,,0,False,0,,0,,0,,0,,0,False,0,3.0,DE-W,DE,True,True,4
420004962.0,4962.0,DE-W,0.8320508352276222,3.1960922028248704,3.1031142601969077,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,,4.0,4.0,3.0,2.0,3.0,,2.0,2.0,,1.0,2.0,,,,,2.0,1.0,6.0,3.0,13.0,3.0,1.0,1.0,76.0,7.0,2.0,3.0,3.0,False,False,False,False,True,False,False,False,False,False,True,1,False,0,True,1,,0,False,0,False,0,,0,False,0,False,0,,0,,0,,0,,0,False,0,5.0,DE-W,DE,True,True,4
420004963.0,4963.0,DE-W,1.0505171556720732,4.033612953394542,3.9162705834113956,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,,4.0,3.0,4.0,4.0,3.0,2.0,3.0,2.0,2.0,,2.0,,3.0,3.0,,1.0,1.0,6.0,4.0,9.0,2.0,3.0,2.0,71.0,6.0,2.0,2.0,2.0,False,False,False,False,True,False,False,False,False,False,True,1,True,1,True,1,False,0,True,1,False,0,False,0,,0,False,0,,0,True,1,True,1,,0,False,0,5.0,DE-W,DE,True,True,4
420004964.0,4964.0,DE-W,1.2910971279987182,4.961729014267853,4.817386696728846,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,,2.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,2.0,,1.0,1.0,1.0,6.0,9.0,12.0,2.0,4.0,2.0,60.0,5.0,2.0,3.0,3.0,False,False,False,False,True,False,False,False,False,False,False,0,True,1,True,1,True,1,True,1,True,1,True,1,False,0,True,1,True,1,False,0,,0,False,0,False,0,2.0,DE-W,DE,False,True,4
420004965.0,4965.0,DE-W,0.6229960031526586,2.394149920861552,2.3245013876346765,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,9.0,6.0,1.0,3.0,1.0,93.0,7.0,1.0,3.0,2.0,False,False,False,False,False,False,False,False,False,False,True,1,True,1,True,1,True,1,False,0,True,1,True,1,False,0,True,1,False,0,True,1,True,1,False,0,False,0,1.0,DE-W,DE,True,True,5
420004966.0,4966.0,DE-W,0.9667057785057499,3.7167648406220786,3.6086399411565537,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,3.0,3.0,,1.0,0.0,1.0,9.0,6.0,2.0,4.0,2.0,61.0,5.0,1.0,2.0,1.0,False,False,False,False,False,False,False,False,False,False,True,1,False,0,True,1,True,1,True,1,True,1,True,1,False,0,True,1,False,0,True,1,True,1,,0,False,0,2.0,DE-W,DE,True,True,5
